"prefix"|"actor.id"|"folder.ref.id"|"sex"|"taker.location"|"religiousorg"|"socialorg"|"ostracized"|"otheraffiliation"|"otheraffiliationtext"|"sourcework"|"sourcefamily"|"sourcefriends"|"sourceother"|"sourceothertext"|"economicpoverty"|"economicdestroyed"|"economicacademic"|"economichealth"|"economictrauma"|"economicother"|"economic.other.text"|"neededreparations"|"needededasst"|"neededjob"|"neededrestjustice"|"neededretjustice"|"needed.other"|"needed.other.text"|"done.reconciliation.yes"|"done.reconciliation.no"|"done.reconciliation.na"|"know.perp.yes"|"know.perp.no"|"know.perp.na"|"willing.meet.perp.yes"|"willing.meet.perp.no"|"willing.meet.perp.na"|"howreconciliationff"|"howreconciliationreparations"|"howreconciliationeqrights"|"howreconciliationretjustice"|"howreconciliationpeaceprg"|"how.reconciliation.other.cb"|"howreconciliationothertext"|"govtreconstruction"|"govtjob"|"govtretjustice"|"govtgoodgov"|"govtrestjustice"|"govtforgiveregret"|"govtother"|"trc.mandate"|"trc.reparations"|"trc.ret.justice"|"trc.forgive.forget"|"trc.rest.justice"|"trc.academic.asst"|"trc.other.cb"|"trc.other.text"|"govt.other.cb"|"countyname"
"1837"|"BOM"|209735|"BOM-01054"|"FEMALE"|"BOMI/KLAY/Vorkor"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1838"|"BOM"|108168|"BOM-01129"|"FEMALE"|"BOMI/MECCA/D.C. Clark Town"|0|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1839"|"BOM"|235982|"BOM-00123"|"FEMALE"|"BOMI/KLAY/Biesua"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|0|"UNITE EVERYBODY"|1|0|0|0|0|0|0|""|1|"Bomi"
"1840"|"BOM"|212709|"BOM-00447"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1841"|"BOM"|160635|"BOM-00665"|"FEMALE"|"BOMI/KLAY/Jenne"|0|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"THROUGH PRAYERS"|0|0|0|0|0|0|"REPARATIONS"|0|1|0|0|0|0|0|""|1|"Bomi"
"1842"|"BOM"|86470|"BOM-00742"|"MALE"|"BOMI"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|1|"INCREASE SALARY"|0|0|0|0|0|0|""|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|"TRUSTING EACH OTHER"|0|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1843"|"BOM"|86494|"BOM-00986"|"FEMALE"|"BOMI/MECCA/Zuah Town"|1|0|0|0|""|0|0|0|0|""|0|0|0|0|1|1|"MEDICAL ATTENTION"|0|0|0|0|0|0|""|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1844"|"BOM"|236103|"BOM-00090"|"MALE"|"BOMI/MECCA/Gbalasuah"|0|0|1|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1845"|"BOM"|165000|"BOM-00468"|"FEMALE"|"BOMI"|1|0|0|0|""|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"REDUCTIONS IN THE PRICE OF FOOD."|1|0|0|0|0|0|0|""|1|"Bomi"
"1846"|"BOM"|108348|"BOM-01131"|"MALE"|"BOMI/MECCA/Big Giveh"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"REPARATIONS"|0|1|0|0|0|0|0|""|1|"Bomi"
"1847"|"BOM"|160874|"BOM-00711"|"MALE"|"BOMI/KLAY"|1|0|0|0|""|0|1|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"LOVE EACH OTHER"|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1848"|"BOM"|211061|"BOM-00844"|"FEMALE"|"BOMI/KLAY/Sawmill"|1|0|0|1|"MUSLIM"|0|0|0|1|"NOT SPECIFIED"|0|0|0|0|0|1|"DEATH OF HER CHILDREN"|0|0|0|0|0|0|"SHELTER AND PEACE"|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|1|1|0|0|0|0|"UNITE AND UDNERSTAND ONE ANOTHER PROBLEM"|1|0|0|0|0|0|0|"REDOUBLE THEIR EFFORTS TO REACH ALL ARECS."|1|"Bomi"
"1849"|"BOM"|302154|"BOM-01006"|"FEMALE"|"BOMI/KLAY/Besao Bete"|1|0|0|0|""|0|1|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"NEED ZINC"|1|0|0|0|0|0|0|""|1|"Bomi"
"1850"|"BOM"|259752|"BOM-01183"|"MALE"|"BOMI/KLAY"|0|0|0|1|""|0|0|0|1|"FARMING"|0|0|0|0|0|1|""|0|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1851"|"BOM"|232397|"BOM-00868"|"FEMALE"|"BOMI/KLAY/Gbah Jakeh"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1852"|"BOM"|15481|"BOM-00498"|"MALE"|"BOMI/KLAY/Taylor Farm"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1853"|"BOM"|259838|"BOM-00358"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|0|0|0|0|"BUSINESS"|0|1|0|0|0|0|"LOST PROPERTIES"|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|1|0|0|0|0|0|""|0|"Bomi"
"1854"|"BOM"|88506|"BOM-00883"|"FEMALE"|"BOMI"|1|0|0|0|""|0|0|0|0|""|0|0|1|0|0|0|""|1|1|0|0|0|0|""|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|1|0|0|0|""|0|"Bomi"
"1855"|"BOM"|91630|"BOM-00728"|"MALE"|"BOMI/KLAY/Tubmanburg"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|"LOVE & UNITY"|0|0|0|0|0|0|"SPECIAL CARE FOR THE POOR AND DISABLED."|0|0|0|0|0|0|0|"HELP."|1|"Bomi"
"1856"|"BOM"|289875|"BOM-00795"|"FEMALE"|"BOMI/MECCA/Boakai Town"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1857"|"BOM"|291112|"BOM-00591"|"MALE"|"BOMI/KLAY/Taylor Farm"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1858"|"BOM"|232565|"BOM-00857"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|0|0|1|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|"FINANCIAL ASSISTANCE"|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|1|1|0|1|0|0|""|0|0|0|0|0|0|0|"COUNSELLING OF VICTIMS."|0|"Bomi"
"1859"|"BOM"|232591|"BOM-00731"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|1|0|1|0|0|0|0|0|0|1|0|""|0|0|0|1|0|0|""|0|1|0|0|0|0|0|""|0|"Bomi"
"1860"|"BOM"|87121|"BOM-01047"|"MALE"|"BOMI"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1861"|"BOM"|236632|"BOM-00157"|"MALE"|"BOMI/KLAY/Tubmanburg"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|""|0|0|0|0|0|0|"RESTORATION JUSTICE"|0|0|0|0|0|0|0|""|1|"Bomi"
"1862"|"BOM"|236664|"BOM-00084"|"FEMALE"|"BOMI/KLAY/Tubmanburg"|1|0|0|0|""|0|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|"MEDICAL ASSISTANCE"|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|1|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|1|0|""|1|"Bomi"
"1863"|"BOM"|296493|"BOM-01038"|"FEMALE"|"BOMI"|1|0|0|0|""|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1864"|"BOM"|260125|"BOM-01105"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|0|1|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Bomi"
"1865"|"BOM"|232870|"BOM-00980"|"FEMALE"|"BOMI/KLAY/Jawajeh Gbarvon"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|"BUILDING MATERIALS"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1866"|"BOM"|260166|"BOM-01178"|"FEMALE"|"BOMI"|0|1|0|0|""|0|0|0|0|"BUSINESS"|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1867"|"BOM"|236835|"BOM-00200"|"FEMALE"|"BOMI/KLAY/Coleman Town"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1868"|"BOM"|287423|"BOM-01056"|"FEMALE"|"BOMI"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|"REPARATION"|0|0|0|0|0|0|0|""|1|"Bomi"
"1869"|"BOM"|224246|"BOM-00573"|"MALE"|"BOMI/KLAY/Jenne (2)"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|1|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|1|0|0|0|""|0|0|0|1|0|0|"REPARATION"|1|0|0|0|0|0|0|""|1|"Bomi"
"1870"|"BOM"|233017|"BOM-00989"|"FEMALE"|"BOMI"|0|0|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|"PEACE"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|0|"COMMENDATION"|0|"Bomi"
"1871"|"BOM"|96985|"BOM-00777"|"MALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|1|"FINANCIAL ASSISTANCE"|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1872"|"BOM"|260409|"BOM-01115"|"MALE"|"BOMI/KLAY/Jawajeh Gbarvon"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|1|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1873"|"BOM"|297168|"BOM-00695"|"FEMALE"|""|0|0|0|1|"N/A"|1|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1874"|"BOM"|188371|"BOM-01010"|"FEMALE"|"BOMI/KLAY/Gbah Jakeh"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|1|""|0|1|0|0|0|0|0|"REPARATIONS"|0|"Bomi"
"1875"|"BOM"|237084|"BOM-00087"|"FEMALE"|"BOMI/KLAY/Tubmanburg"|1|0|0|0|""|0|1|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|1|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|1|0|0|""|0|"Bomi"
"1876"|"BOM"|100033|"BOM-00875"|"FEMALE"|"BOMI/KLAY/Besao Bete"|1|0|0|0|""|1|0|0|0|""|0|1|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"LOVE AND RESPECT"|0|0|0|1|0|1|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1877"|"BOM"|228310|"BOM-00587"|"FEMALE"|"BOMI/KLAY/Jenne"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|1|0|1|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1878"|"BOM"|152494|"BOM-00802"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|0|0|0|1|"N/A"|0|0|0|0|0|0|"N/A"|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|"EDUCATIONAL ASSISTANCE"|0|0|0|0|0|0|0|"GOOD GOVERNANCE"|1|"Bomi"
"1879"|"BOM"|197410|"BOM-00547"|"FEMALE"|"BOMI/KLAY/Jenne (3)"|0|0|0|0|""|0|0|1|0|""|0|0|0|0|1|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|1|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1880"|"BOM"|237255|"BOM-01007"|"FEMALE"|"BOMI/KLAY/Gbalakpa"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1881"|"BOM"|116159|"BOM-00462"|"FEMALE"|"BOMI/KLAY/Klay2"|0|0|0|1|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1882"|"BOM"|157794|"BOM-00783"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"REPARATIONS"|1|1|0|0|0|0|0|""|1|"Bomi"
"1883"|"BOM"|237496|"BOM-00006"|"MALE"|"BOMI/KLAY"|0|0|0|0|""|1|0|0|0|""|1|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1884"|"BOM"|207546|"BOM-00357"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1885"|"BOM"|49470|"BOM-00566"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|"MEDICAL ATTENTION"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1886"|"BOM"|237553|"BOM-00208"|"FEMALE"|"BOMI/KLAY/Tubmanburg"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|1|1|"MEDICAL ASSISTANCE FOR HUSBAND"|0|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|1|0|1|0|1|0|"MEDICAL ASSISTANCE FOR HUSBAND EYE SIGHT"|0|0|0|0|0|0|""|1|0|0|0|0|0|0|"ASSIST BLIND PEOPLE IN BOMI COUNTY"|0|"Bomi"
"1887"|"BOM"|97605|"BOM-00534"|"MALE"|"BOMI/KLAY"|1|0|0|0|""|0|0|0|1|"N/A"|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|1|"MEDICAL ATTENTION FOR HIMSELF."|1|0|0|0|0|0|0|""|1|"Bomi"
"1888"|"BOM"|288238|"BOM-01209"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1889"|"BOM"|85288|"BOM-01094"|"MALE"|"BOMI"|1|0|0|0|""|0|1|0|0|""|1|1|0|1|0|0|""|1|0|0|0|0|0|"MEDICAL ASSISTANCE."|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|1|0|0|0|0|0|""|0|"Bomi"
"1890"|"BOM"|195938|"BOM-01198"|"MALE"|"BOMI/MECCA/Suehn"|1|0|0|0|""|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|"ASSISTANCE"|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|0|0|""|0|"Bomi"
"1891"|"BOM"|162345|"BOM-01280"|"MALE"|"BONG/JORQUELLEH/Tamata"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1892"|"BOM"|97779|"BOM-00514"|"MALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1893"|"BOM"|184208|"BOM-00354"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|0|1|0|0|""|0|0|0|0|1|0|"DAMAGED HOUSE"|1|0|0|0|0|0|""|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|"THROUGH LOVE AND TOGETHERNESS."|1|0|0|0|0|0|""|0|0|0|0|0|0|0|"BUILD CLINICS AND REBUILD THEIR HOUSES."|0|"Bomi"
"1894"|"BOM"|313298|"BOM-00543"|"MALE"|"BOMI"|0|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|1|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Bomi"
"1895"|"BOM"|237984|"BOM-00148"|"MALE"|"BOMI"|0|1|0|0|""|0|1|0|0|""|0|0|0|0|0|1|"N/A"|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|1|"N/A"|0|0|0|0|0|0|0|"N/A"|1|"Bomi"
"1896"|"BOM"|169733|"BOM-00685"|"FEMALE"|"BOMI"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1897"|"BOM"|238001|"BOM-00095"|"MALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|"MEETING"|0|0|0|0|0|0|"THE PERPETRATORS"|0|0|1|0|0|1|0|0|1|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|0|"JOB OPPORTUNITIES"|0|"Bomi"
"1898"|"BOM"|91641|"BOM-00885"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|1|0|0|0|0|1|1|0|0|0|0|0|"REDUCE THE PRICES OF FOOD"|0|0|0|0|0|0|""|0|1|0|0|0|0|0|""|0|"Bomi"
"1899"|"BOM"|238126|"BOM-00297"|"MALE"|"BOMI/KLAY/Klay2"|0|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|0|""|0|"Bomi"
"1900"|"BOM"|235490|"BOM-00199"|"FEMALE"|"BOMI"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1901"|"BOM"|225470|"BOM-00899"|"MALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|"N/A"|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|0|0|0|0|"ASSISTANCE"|0|"Bomi"
"1902"|"BOM"|297966|"BOM-00817"|"MALE"|"BOMI/KLAY/Tubmanburg"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|1|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Bomi"
"1903"|"BOM"|88839|"BOM-00776"|"MALE"|"BOMI/KLAY"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|0|""|0|"Bomi"
"1904"|"BOM"|288955|"BOM-00690"|"MALE"|"BOMI/KLAY"|0|0|0|0|"N/A"|1|0|0|0|""|0|0|1|0|0|0|""|0|0|0|0|0|0|"COMMUNITY CLINIC"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1905"|"BOM"|158606|"BOM-00932"|"FEMALE"|"BOMI/KLAY"|1|0|0|0|""|0|0|0|0|""|0|1|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1906"|"BOM"|204702|"BOM-00423"|"FEMALE"|"BOMI/KLAY/Klay2"|1|0|0|0|""|0|1|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"TAKE THE STATEMENTS SERIOUSLY"|0|0|0|0|0|0|0|"TRC SHOULD BE FAIR"|1|"Bomi"
"1907"|"BOM"|238319|"BOM-00385"|"FEMALE"|"BOMI/KLAY/Kiafa"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Bomi"
"1908"|"BOM"|234490|"BOM-00052"|"MALE"|"BOMI/KLAY"|1|0|0|0|""|0|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1909"|"BOM"|202029|"BOM-00675"|"MALE"|""|1|0|0|0|""|0|1|0|0|""|0|0|1|0|0|0|""|1|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|1|0|0|0|0|0|""|0|"Bomi"
"1910"|"BOM"|195397|"BOM-00718"|"MALE"|"BOMI/MECCA/Borjeh"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|1|0|0|0|0|""|0|"Bomi"
"1911"|"BOM"|162939|"BOM-00765"|"FEMALE"|"BOMI/KLAY/Gbah Jakeh"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
"1912"|"BOM"|89122|"BOM-00887"|"FEMALE"|"BOMI/KLAY/Vorkor"|1|0|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Bomi"
